id,subject_name,frequency
4590541-1,Abbiegespur,2
4265845-7,Nachrichtenverkehr,2
4338572-2,CAN-Bus,2
4208537-8,Netzwerktopologie,2
4123713-4,Marktentwicklung,2
7842371-5,Reifegradmodell,2
4016608-9,Fehleranalyse,2
103827706X,Vehicle to Grid,2
4148995-0,Deformationsverhalten,2
4282622-6,Karosserieblech,2
4056834-9,Stahl,2
7547278-8,Metamaterial,2
4125943-9,Mieter,2
4066804-6,Wohnungswechsel,2
4061616-2,Umwelt,2
4031648-8,Kohlendioxid,2
4227659-7,Dreidimensionales CAD,2
4627797-3,Fahrradverleih,2
4174797-5,Planetengetriebe,2
1212472446,Communication-Based Train Control,2
1312926775,Ferngesteuertes Luftfahrtsystem,2
4197651-4,Straßenkreuzung,2
4334087-8,Erreichbarkeit,2
4073648-9,Kommunalpolitik,2
4506557-3,Felge,2
4018202-2,Frau,2
4168291-9,Luftverunreinigender Stoff,2
4304967-9,Elektrotriebwagen,2
4342007-2,Transportdienst,2
4187841-3,Verkehrsverteilung,2
4183599-2,Straßenverkehrstechnik,2
4017660-5,Flugreise,2
4075770-5,Ost-West-Konflikt,2
4424889-1,Geheimdokument,2
4557653-1,Astronautin,2
4191670-0,Bahnbetriebsunfall,2
4331061-8,Fahrradindustrie,2
4661178-2,Biodiesel,2
4145658-0,Biokraftstoff,2
4136390-5,Prospekt,2
4247626-4,Landverkehr,2
4177063-8,Raumflug,2
4224912-0,Seehandel,2
4014161-5,Elastomechanik,2
4126141-0,Nichtlineare Dynamik,2
4028808-0,Juden,2
4177425-5,Regionalisierung,2
4154093-1,Fernstraßenbau,2
4039808-0,Modelleisenbahn,2
4139439-2,Zwangsarbeit,2
4011130-1,Datennetz,2
4215161-2,Technologiemanagement,2
4197733-6,Ablenkung,2
4152230-8,Energiespeicher,2
4128418-5,Hybridmotor,2
4126281-5,Informationsdienst,2
4074685-9,Meereskunde,2
4159653-5,Herstellung,2
4054232-4,Segelschiff,2
4195351-4,Lokalisation,2
4020216-1,Geografie,2
4257775-5,Multisensor,2
4139311-9,Methodisches Konstruieren,2
4133709-8,Verkehrsleittechnik,2
4071781-1,Geschlechtsunterschied,2
4191538-0,Mediation,2
4197944-8,Inbetriebnahme,2
4054609-3,Serienfertigung,2
4168243-9,Luftfahrtrecht,2
4384508-3,Kundenbindung,2
4058345-4,Subvention,2
4142352-5,Analytische Methode,2
4154148-0,Fertigungsleitsystem,2
4304916-3,Systemmodell,2
4128128-7,Anpassung,2
4568727-4,Balanced Scorecard,2
4201794-4,Kommunikationsstrategie,2
4026776-3,Industrialisierung,2
4396122-8,Marsfahrzeug,2
4059219-4,Technische Akustik,2
4357373-3,Abfertigung,2
4163880-3,Kinetische Energie,2
4694120-4,Mobile Computing,2
4154746-9,Flugbetrieb,2
4015223-6,Erfindung,2
4032694-9,Kraftfahrzeugmarkt,2
4003311-9,Astronomie,2
4045956-1,Physik,2
4077814-9,Stadtviertel,2
4018382-8,Freizeit,2
4027151-1,Instandsetzung,2
4130462-7,Kleben,2
4056995-0,Statistik,2
4326738-5,Bahnelement,2
4157215-4,Getriebelehre,2
4014308-9,Elektrische Maschine,2
4197554-6,Wissensbasiertes System,2
4123984-2,Produktionsprozess,2
4200802-5,Maßnahme,2
4151928-0,Elektronisches Stellwerk,2
4079184-1,Werkstoffkunde,2
4003326-0,Astrophysik,2
4061585-6,Umformen,2
4176077-3,Prozesssimulation,2
4059276-5,Technologie,2
4135020-0,Lebensereignis,2
4034869-6,Lebenslauf,2
4166225-8,Kurvenfahrt,2
4325683-1,Prozesskette,2
4132682-9,Schiffsbetriebstechnik,2
4058167-6,Student,2
4013943-8,Einstellung,2
4561842-2,Wissensmanagement,2
4468716-3,Rennmotor,2
4153563-7,Fahrplan,2
7567095-1,Lasergenerieren,2
4114040-0,Internationales Management,2
4331842-3,Abgasuntersuchung,2
4480546-9,SIMULINK,2
4136231-7,Beschaffungsplanung,2
4172577-3,Omnibuslinienverkehr,2
4676079-9,Fahrwiderstand,2
4569380-8,Kraftfahrzeuginsasse,2
4699279-0,Gurtstraffer,2
4032680-9,Kraftfahrzeughandel,2
4144152-7,Baugruppe,2
4029919-3,Katalysator,2
4274456-8,Speditionsbetriebslehre,2
4127408-8,Speditionskaufmann,2
4169678-5,Methan,2
4169687-6,Methanolkraftstoff,2
4157040-6,Geschwindigkeitsverhalten,2
4022538-0,Gummi,2
4133165-5,Regelkreis,2
4353072-2,Prozessmanagement,2
4034081-8,Lagerhaltung,2
4060694-6,Transportproblem,2
4125677-3,Dynamische Optimierung,2
4012178-1,Dienstleistung,2
4141045-2,Abgasturbolader,2
4065365-1,Welthandel,2
4011144-1,Datensicherung,2
4187810-3,Verkehrsforschung,2
4016216-3,Fachsprache,2
4187881-4,Verlustleistung,2
4184696-5,Temperatursensor,2
4116577-9,Sportwagen,2
4130350-7,Referenzmodell,2
4403262-6,CA-Technik,2
4297960-2,Bewohner,2
1159993491,Real Driving Emissions,2
4140908-5,Gehweg,2
1064675859,Traktionsbatterie,2
1109064845,Hochvolt,2
7737434-4,Kraftfahrzeugservicemechaniker,2
4002733-8,Arbeitsmarkt,2
4003559-1,Auftragsabwicklung,2
4399151-8,Interstate highway,2
4127842-2,Hydrostatik,2
4348644-7,Polymercompound,2
4131757-9,Weichmacher,2
4014162-7,Elastomer,2
4372382-2,Verarbeitungseigenschaft,2
4217961-0,Mechanische Eigenschaft,2
4181068-5,Servolenkung,2
4048245-5,Rad-Schiene-System,2
4047360-0,Produktionsplanung,2
4425144-0,Linienbus,2
4180573-2,Schwungrad,2
4219700-4,Schiffsmotor,2
4046249-3,Plasma,2
4162352-6,Ionentriebwerk,2
4312250-4,Hochleistungswerkstoff,2
7703945-2,Software-in-the-loop,2
4528431-3,V-Modell,2
7536943-6,Kognitiver Funk,2
4005857-8,Beruf,2
4136511-2,Subjektive Sicherheit,2
4043541-6,Omnibusverkehr,2
4766879-9,Fahrgast,2
4150252-8,Distributionslogistik,2
4060690-9,Transportkosten,2
4125707-8,Wildschaden,2
4072712-9,Identifikation,2
4185459-7,Tierart,2
4113411-4,Elektrische Energietechnik,2
1135924376,Bewegungsregelung,2
7770775-8,Parkraumbewirtschaftung,2
4136423-5,Fahrleitung,2
4021250-6,Gleis,2
4364462-4,Flugtriebwerkmechaniker,2
4357300-9,Stabilisierung,2
4004037-9,Axialverdichter,2
4133187-4,Temperaturmessung,2
4037790-8,Maschinenbau,2
4128666-2,Arbeitsanforderung,2
4013396-5,Dynamisches System,2
4014736-8,Energieversorgung,2
4033774-1,Kupplung,2
1144885965,Kooperatives System,2
4282630-5,ISO-Norm,2
7578671-0,Motorsteuerung,2
7623494-0,Cloud Computing,2
4820176-5,Metaheuristik,2
4206985-3,Robuste Regelung,2
4112646-4,Auswirkung,2
4396128-9,Serviceroboter,2
4261715-7,Reynoldssche Gleichung,2
4221617-5,Mikrosystemtechnik,2
7676145-9,Kreuzfahrtschiff,2
4126054-5,Hafenanlage,2
4461683-1,Scherschicht,2
4701310-2,Superkondensator,2
4154215-0,Festtreibstoff,2
4154546-1,Flammengeschwindigkeit,2
4015143-8,Erdgas,2
4123765-1,Mikrowellenbauelement,2
4065468-0,Weltwirtschaft,2
4062958-2,Verkehrspsychologie,2
4039207-7,Mikroelektronik,2
4205811-9,Mikromechanik,2
4180271-8,Schutz,2
1210494086,Energiewende,2
4153552-2,Fahrgemeinschaft,2
4158936-1,Haltestelle,2
4200234-5,Wettbewerbsstrategie,2
4004955-3,Bautechnik,2
4128811-7,Kleinwagen,2
1215284845,Sektorkopplung,2
4112681-6,Bauwerk,2
7708028-2,Intelligentes Stromnetz,2
1123737371,Energieautarkie,2
4267321-5,Hubinsel,2
4125537-9,Offshore-Technik,2
4408645-3,Einzylindermotor,2
4172613-3,Operante Konditionierung,2
4151498-1,Eisenbahntechnik,2
4126481-2,Robustheit,2
4017529-7,Fliegen,2
4004945-0,Baustoff,2
4435195-1,Raumfahrtbiologie,2
4285536-6,Rennfahrer,2
4151002-1,Echtzeitverarbeitung,2
4164101-2,Kleinbus,2
4366655-3,Kamera,2
1209706350,Convolutional Neural Network,2
4187491-2,Ventilsteuerung,2
4342626-8,Nanostrukturiertes Material,2
4135573-8,Raumsonde,2
4033676-1,Kunststoff,2
4144863-7,Beschichtung,2
7515451-1,FlexRay,2
4114064-3,Jagdflugzeug,2
1038114020,Daseinsvorsorge,2
4153583-2,Fahrzeugrahmen,2
4140410-5,Aufprall,2
4613345-8,Fortbewegungsmittel,2
4381357-4,Schifffahrtsmuseum,2
4809985-5,Radarsensor,2
4077811-3,Stadtsoziologie,2
7578670-9,Motorregelung,2
4030958-7,Klassifikation,2
4078517-8,Umweltbewusstsein,2
4125879-4,Gemischbildung,2
4135984-7,Anfahren,2
4063048-1,Vermessung,2
4261642-6,Geoinformationssystem,2
4610682-0,Mehrkriterielle Optimierung,2
4192667-5,Straßenunterhaltung,2
4195348-4,Gewerbegebiet,2
4125215-9,Prognosemodell,2
4015602-3,Ethik,2
4126363-7,Stellwerk,2
4033146-5,Kriegsschiff,2
4198286-1,Ultraleichtflugzeug,2
4053875-8,Schweißnaht,2
4026312-5,Hydromechanik,2
4179362-6,Schallemissionsanalyse,2
4041456-5,Navier-Stokes-Gleichung,2
4264023-4,Siedlungsplanung,2
4075677-4,Optischer Sensor,2
4238872-7,Verteiltes System,2
4064090-5,V-Waffe,2
4062994-6,Verkehrszeichen,2
4520711-2,Nachtverkehr,2
4032594-5,Kostensenkung,2
4006767-1,Binnenwasserstraße,2
4026779-9,Industrie,2
4184403-8,Tankstelle,2
4072821-3,Innenstadt,2
4254829-9,Schiffshebewerk,2
4127497-0,Schwachstellenanalyse,2
4131658-7,UKW,2
4160940-2,Hydrostatischer Antrieb,2
4212298-3,Elektrohydraulischer Antrieb,2
4151812-3,Elektrohydraulischer Servomotor,2
4125366-8,Klebeverbindung,2
4144198-9,Bauteil,2
4152361-1,Entkopplung,2
4160866-5,Hydraulische Steuerung,2
4298060-4,Elektrorheologie,2
4149065-4,Demontage,2
4014573-6,Emission,2
4399238-9,Flexible Struktur,2
4390818-4,Optimierungsproblem,2
4140353-8,Plasmatechnik,2
4273791-6,Gepulste Gasentladung,2
4274388-6,Niederdruckplasma,2
4170304-2,Modellversuch,2
4125011-4,Unternehmensentwicklung,2
4273107-0,Sternsensor,2
4274478-7,Mondbasis,2
4050406-2,Rohrleitungsbau,2
4050405-0,Rohrleitung,2
127728797X,Fallturm Bremen,2
4163527-9,Kavitationserosion,2
4194323-5,Schadstoffverringerung,2
4132369-5,Planspiel,2
4224214-9,Wirkungsanalyse,2
4120759-2,Montagegerechte Konstruktion,2
4054233-6,Segelschifffahrt,2
4137858-1,Motorflug,2
4141076-2,Abnahme,2
4127410-6,Zulassung,2
4319923-9,Kombination,2
4006138-3,Betrieb,2
4204658-0,Verkehrsstatistik,2
4439971-6,Wagenkasten,2
4207657-2,Astrometrie,2
4276501-8,Astronomiesatellit,2
4145336-0,Biegespannung,2
4142103-6,Aluminiumblech,2
4228064-3,Neodym-YAG-Laser,2
4134274-4,Mietwagenunternehmen,2
1113760958,Parabelflug,2
4206098-9,Automatische Identifikation,2
4161353-3,Navigieren,2
4055382-6,Software,2
4166448-6,Lagerplanung,2
4271759-0,Erderkundungssatellit,2
4179928-8,Schoner,2
4047843-9,Pumpe,2
4007974-0,Brandschutz,2
4767988-8,Ka-Band,2
4190405-9,YAG-Laser,2
4174822-0,Plasmaantrieb,2
4187933-8,Verpflegung,2
4147391-7,Catering,2
4031178-8,Klimatologie,2
4005988-1,Beschaffung,2
4380508-5,Simultaneous Engineering,2
4273621-3,Evakuierung,2
4186789-0,Umschlaganlage,2
4133424-3,Schadenermittlung,2
4188222-2,Videoaufzeichnung,2
4189827-8,Wiedereintritt,2
4344154-3,Flugsteuerung,2
4367945-6,Mountainbike,2
4003115-9,Arzneimittel,2
4220881-6,Seenotrettungskreuzer,2
4712313-8,Schnellbahn,2
4120755-5,Modernisierung,2
4155993-9,Gasanalyse,2
4130660-0,Schrott,2
4289739-7,Mikrofiltration,2
4112771-7,Biologische Abwasserreinigung,2
4000313-9,Abwasserreinigung,2
4011119-2,Datenbank,2
4121651-9,Wertstoff,2
4146260-9,Bolometer,2
4280350-0,Simulator,2
4117622-4,Weiterbildung,2
4122924-1,Bildsignal,2
4131193-0,Datenauswertung,2
4418272-7,Flexibilisierung,2
4516746-1,Zuglauf,2
4426596-7,Lieferwagen,2
4290909-0,Verkehrsangebot,2
4128183-4,Schiffbauindustrie,2
4139330-2,Mikrofon,2
4252093-9,Desinformation,2
4074577-6,Marke,2
4003961-4,Automatische Spracherkennung,2
4140939-5,Notfall,2
4038331-3,Meeresverschmutzung,2
4274580-9,Wasserreinigung,2
4020997-0,Gießerei,2
4007968-5,Brandmeldeanlage,2
4112628-2,Ausbildung,2
4183830-0,Studienangebot,2
4160198-1,Hochschulbildung,2
4326109-7,Beziehungsmanagement,2
4592128-3,Electronic Commerce,2
4663827-1,Ausnahmesituation,2
4138275-4,Verkehrsregelung,2
4136852-6,Bootsbau,2
4027415-9,Internationaler Wettbewerb,2
4186982-5,Untergrundbahnstation,2
4179156-3,Satellitentechnik,2
4014286-3,Elektrolokomotive,2
4137814-3,Richtlinie,2
4076508-8,Randelemente-Methode,2
4116615-2,Steuerungstechnik,2
4193873-2,Fotokatalyse,2
4185549-8,Titandioxid,2
4311269-9,Schichtverbundwerkstoff,2
4279385-3,Stadtstraße,2
4113651-2,Funkfernsteuerung,2
4180815-0,Selbstbau,2
4275017-9,Scheinwerfer,2
4126093-4,Museumsschiff,2
4198658-1,Drogenkonsum,2
4011467-3,Deportation,2
4066410-7,Wirtschaftliche Integration,2
4134273-2,Taxiunternehmen,2
4124397-3,Verletzung,2
4366319-9,Schlussleuchte,2
4189670-1,Werkstoffforschung,2
4245403-7,Kriterium,2
4800907-6,Kollisionserkennung,2
4734038-1,Mehrrobotersystem,2
4028859-6,Jugend,2
4027238-2,Integration,2
4049012-9,Regierung,2
4004942-5,Baustelle,2
4138905-0,Alternative,2
4423595-1,Schlafwagen,2
4151481-6,Eisenbahnanlage,2
4296416-7,Technische Membran,2
4349630-1,Abbremsen,2
4216693-7,Propellerflugzeug,2
4318816-3,Kaimauer,2
4178603-8,Ruder,2
4607696-7,Reisegeschwindigkeit,2
4154634-9,Fließfertigung,2
4509863-3,RFID,2
4137274-8,Auftrieb,2
4002767-3,Arbeitspsychologie,2
4002641-3,Arbeitsbedingungen,2
4286652-2,Rotorblatt,2
4221038-0,Lenkrad,2
4184370-8,Taktiler Sensor,2
1028776632,Reurbanisierung,2
4015999-1,Experiment,2
4046939-6,Potenzialtheorie,2
4015366-6,Erosion,2
4210741-6,Dezentrale Steuerung,2
4057630-9,Stochastischer Prozess,2
4037612-6,Markov-Kette,2
4166699-9,Langevin-Gleichung,2
4070262-5,Deformation,2
4730556-3,Energieaufnahme,2
4832365-2,Modellgetriebene Entwicklung,2
4066981-6,Wrack,2
4011455-7,Denkmalpflege,2
4236208-8,Spannungsverteilung,2
4129474-9,Feinblech,2
4449975-9,Verbundnetz,2
7839944-0,Versorgungssicherheit,2
4839180-3,Virtualisierung,2
4137282-7,Softwaresystem,2
4674460-5,Systemplattform,2
4113203-8,CAP,2
1026546869,Engineering Data Management,2
4588309-9,Diskontinuierliche Galerkin-Methode,2
4700698-5,Euler-Lagrange-Gleichung,2
107633380X,Thermomechanik,2
4029931-4,Katastrophenhilfe,2
4570017-5,Hilfsgut,2
4192070-3,Blendung,2
4223875-4,Voyager 2,1
4261521-5,Flettner-Rotor,1
4134719-5,Gebirgsbahn,1
4179881-8,Schnellzug,1
4196196-1,Flugversuch,1
4124760-7,Dampflokomotive Baureihe 18,1
4272343-7,Landmaschinenbau,1
4032589-1,Kosten-Nutzen-Analyse,1
4201208-9,Segelkriegsschiff,1
4285848-3,Holzaußenhandel,1
4160518-4,Holzhandel,1
4038168-7,Mechanik,1
4045977-9,Physikunterricht,1
4166591-0,Landfahrzeug,1
4006432-3,Bibliografie,1
4054234-8,Segelschulschiff,1
4198459-6,Rettungsmittel,1
4324907-3,Untersuchungsmethode,1
4063323-8,Verwaltungsbau,1
4182888-4,Standortverlagerung,1
4151495-6,Eisenbahnrecht,1
4005962-5,Berufswahl,1
4834654-8,Raum-Zeit-Signalverarbeitung,1
4309079-5,AWACS,1
4316413-4,Trendforschung,1
7633635-9,Terraforming,1
7622114-3,Modellrakete,1
4051038-4,Russisch,1
4014725-3,Energietechnik,1
4253944-4,Internationale Norm,1
4014743-5,Energiewirtschaft,1
4056914-7,Standardisierung,1
4243979-6,Photonik,1
4231157-3,Corporate Design,1
4271568-4,Langstreckenflugzeug,1
4170725-4,Multiplex,1
4754981-6,Modelltechnik,1
4126026-0,Modelllernen,1
4312430-6,Heck,1
4121276-9,Flachwasser,1
7569546-7,Lieferverkehr,1
4121201-0,Entscheidungsmodell,1
4054315-8,Seil,1
4176902-8,Raketensteuerung,1
4017102-4,Film,1
4125858-7,Massenkultur,1
4135870-3,Nickellegierung,1
7635816-1,Hochgeschwindigkeitsflammspritzen,1
4194956-0,Schadensmechanik,1
7723386-4,Eile,1
4048561-4,Raum,1
4379334-4,Transportpreis,1
4129147-5,Verbraucherzufriedenheit,1
1076175724,Machine to Machine,1
4464875-3,Systemintegration,1
4178400-5,Rollbewegung,1
4190708-5,Zentrale Einrichtung,1
4132652-0,Softwaretest,1
4237203-3,Prozessmodell,1
4336076-2,Produktlinie,1
4200451-2,Nachfrageverhalten,1
4395695-6,Qualitative Sozialforschung,1
1173640525,Hanomag 2/10 PS,1
4845922-7,Smartphone,1
4140402-6,Blinder Mensch,1
4188683-5,Vorlesen,1
4180703-0,Sehbehinderter Mensch,1
4204741-9,Backbone-Netz,1
7731743-9,Testbed,1
4199959-9,Spitzenlast,1
7565892-6,WiMAX,1
7628596-0,OFDMA,1
4483654-5,OFDM,1
4066794-7,Wohnungsmarkt,1
4291378-0,Niedrigeinkommen,1
4300539-1,Ausgrenzung,1
4321143-4,Einzelradantrieb,1
4062521-7,Ventil,1
1179819195,Lamellenventil,1
4164639-3,Kolbenverdichter,1
4078787-4,Verdichter,1
4056763-1,Stadtregion,1
4046326-6,Platz,1
4113598-2,Formgebung,1
4137133-1,Punktschweißen,1
4146841-7,Buckelschweißen,1
4056944-5,Stanzen,1
4035262-6,Leitbild,1
4261463-6,Siedlungsdichte,1
4140177-3,Kognitiver Prozess,1
4232311-3,Least Cost Planning,1
4172194-9,Nutzlast,1
4194341-7,Neubaustrecke,1
4067159-8,Jacht,1
4054216-6,Segel,1
4292409-1,Stromlinienform,1
4112471-6,Akkumulatorentriebwagen,1
4321734-5,Scheibenwaschanlage,1
4321733-3,Scheibenwischer,1
4187800-0,Verkehrsbelastung,1
4162787-8,Ju 290,1
4162789-1,Ju 390,1
4162785-4,Ju 89,1
4162786-6,Ju 90,1
4115348-0,Naturschutz,1
4314308-8,Unterseeboot Typ XXIII,1
4127056-3,Unterseeboot Typ XXI,1
4466676-7,Bike-and-ride-System,1
4743494-6,Wirbelerzeuger,1
4187623-4,Verdichtungsstoß,1
4193808-2,Meerwasser,1
4136086-2,Reiseveranstalter,1
4125147-7,Urlaubsreise,1
4006896-1,Biorhythmus,1
4052580-6,Schlaf,1
4358433-0,Postdampfer,1
4204662-2,Unimog,1
4047103-2,Preisbildung,1
4016009-9,Explosion,1
4077744-3,Sprachverstehen,1
4154759-7,Fluglotse,1
4056733-3,Stadtgeografie,1
4002752-1,Arbeitsorganisation,1
4260017-0,Hochgeschwindigkeit,1
4225413-9,Polizeifahrzeug,1
4137934-2,Musterbildung,1
4005964-9,Berufslaufbahn,1
4121950-8,Zwangsarbeiter,1
4848220-1,Neuwagen,1
4129048-3,Fernstraße,1
4140430-0,Raumwirksamkeit,1
4034268-2,Landesplanung,1
4254827-5,Beschaffungslogistik,1
4398432-0,Emerging Market,1
4329743-2,Teilsystem,1
4188780-3,V-Waffen-Produktion,1
4188478-4,Ethnopsychologie,1
4121557-6,Raumwirtschaftstheorie,1
7738361-8,Leitstelle,1
4225140-0,Transportrecht,1
4140921-8,Seefrachtrecht,1
4036546-3,Luftbild,1
4532188-7,Fluglinie,1
4054160-5,Seemacht,1
4014390-9,Elektrotechnik,1
4825817-9,Penetrationstest,1
4114261-5,Komplexes System,1
4051157-1,Sachkultur,1
4262264-5,Sozialer Ertrag,1
4154475-4,Fischhandel,1
1139933213,Fluginstrument,1
4116464-7,Segelschiffsmodell,1
1117159973,Aufblasbares Tragwerk,1
4169396-6,Membrankonstruktion,1
4137837-4,Folie,1
4503315-8,Global Sourcing,1
4551170-6,Streumittel,1
4488017-0,Benzinverbrauch,1
4489196-9,Gemischaufbereitung,1
4151409-9,Einspritzmotor,1
4062829-2,Vergaser,1
4139846-4,Umweltpsychologie,1
4006216-8,Betriebssystem,1
4182146-4,Speicherverwaltung,1
4058813-0,Systemvergleich,1
4242795-2,Luftverkehrspolitik,1
4003988-2,Automobilsport,1
4126360-1,Produktdifferenzierung,1
4309237-8,Strategische Planung,1
4178223-9,Risikobereitschaft,1
4164958-8,Konfliktregelung,1
4114011-4,Informationsgesellschaft,1
4113681-0,Gefahrenabwehr,1
4156717-1,Geometrische Modellierung,1
4047346-6,Produktinnovation,1
7537632-5,SysML,1
7643118-6,MOST-Bus,1
4749334-3,Sicht,1
4035596-2,Licht,1
4054858-2,Siedlung,1
7531850-7,Proaktives Computing,1
4131632-0,Dialogsystem,1
4116578-0,Spracheingabe,1
4139336-3,Verkehrsfunk,1
4154793-7,Fluidtechnik,1
4126529-4,Absturzunfall,1
4396124-1,Mondfahrzeug,1
4356607-8,Apollo 11,1
4289682-4,Starterbatterie,1
4178739-0,Rußemission,1
7550143-0,Soziale Software,1
4125294-9,Elektronische Steuerung,1
4315383-5,Fliegendes Personal,1
4354267-0,Online-Dienst,1
4753748-6,Plug in,1
4252624-3,Client-Server-Konzept,1
7729921-8,Software Development Kit,1
4737525-5,Standortbezogener Dienst,1
4037647-3,Marktstruktur,1
4224734-2,Produktpositionierung,1
4123623-3,Lehrbuch,1
4489424-7,Einkaufen,1
4079368-0,Wohnumfeld,1
4196864-5,Anwendung,1
4252711-9,Kurzstrecke,1
4126085-5,Kommunale Energieversorgung,1
4152938-8,Erweiterungsbau,1
4061577-7,Umbau,1
4047594-3,Prozesssteuerung,1
4126524-5,Menschliches Versagen,1
4045269-4,Personalpolitik,1
4550196-8,Sojus,1
4131214-4,Erhaltungssatz,1
4217162-3,Mercedes SL,1
4139119-6,Konjunkturprognose,1
4139118-4,Konjunkturindikator,1
4249243-9,Wirtschaftsindikator,1
4474144-3,Ingenieur Luft- und Raumfahrttechnik,1
4532166-8,Downsizing,1
7755656-2,Audi Q 3,1
4026924-3,Partnerschaft,1
4186760-9,Umformwerkzeug,1
4189685-3,Werkzeugbau,1
4034929-9,Lebenswelt,1
4070864-0,Entscheidung bei Unsicherheit,1
4047479-3,Property-Rights-Ansatz,1
4079351-5,Wirtschaftstheorie,1
4015133-5,Erdbau,1
1033815330,Selbstoptimierung,1
4156601-4,Generation,1
4198800-0,Fahrbahnunebenheit,1
4165449-3,Kraftschluss,1
4376916-0,NURBS,1
4144734-7,Berufsanfang,1
4718803-0,Leistungskennzahl,1
4229979-2,Potenzialanalyse,1
4134992-1,Geschwindigkeitsmessung,1
4115712-6,Rechtsvergleich,1
4228869-1,Nachbehandlung,1
7622892-7,On-Board-Diagnose,1
4217955-5,Zugkraft,1
4012932-9,Drehmoment,1
4034646-8,Lastkollektiv,1
4242167-6,Reihenfolgeproblem,1
1166714683,Lastenfahrrad,1
7857445-6,Pedelec,1
4148256-6,Computerindustrie,1
4003563-3,Auftragsfertigung,1
4399211-0,Prospect-Theorie,1
4584290-5,Omnibusnetz,1
1042246734,Lebenszykluskosten,1
4150619-4,Drehung,1
4139667-4,Fahrzeugachse,1
4163895-5,Kippen,1
4607522-7,Kugelgelenk,1
4133242-8,Windlast,1
4213494-8,Lineares zeitinvariantes System,1
4466542-8,Seitenwind,1
4126470-8,Radlast,1
7727775-2,Messfahrzeug,1
4040895-4,Muskel,1
4546181-8,Motion Capturing,1
4125475-2,Anthropometrie,1
7861079-5,Telematik,1
4053059-0,Schnittstelle,1
4078381-9,Tragschrauber,1
4461961-3,Particle-Tracking-Velocimetry,1
4141454-8,Adsorbens,1
4256689-7,Gleichgewichtssinn,1
4195850-0,Ansteuerung,1
4743867-8,Methanproduktion,1
1028855478,Beschleunigungsstreifen,1
4639233-6,Lichtverteilung,1
4683193-9,Aktives Sehen,1
4166385-8,Ladenpreis,1
4157906-9,VW Golf,1
4158842-3,Schallanalyse,1
7746291-9,Schienennahverkehr,1
4052782-7,Schlupf,1
4114330-9,Kunde,1
4132300-2,Biografieforschung,1
4002805-7,Arbeitswelt,1
4406426-3,Interorganisationssystem,1
4127091-5,Verlader,1
4161668-6,Informationsfluss,1
4002100-2,Anlagenplanung,1
4261341-3,Reihenfolgeplanung,1
4032761-9,Kran,1
4396703-6,Mercedes E-Klasse,1
4063290-8,Vertrauen,1
4151179-7,Eigenschaft,1
4253132-9,Merkmal,1
4014709-5,Energiekosten,1
4728094-3,Regelbasiertes Modell,1
4150580-3,Drehmasse,1
4003529-3,Aufladung,1
4137519-1,Wasserwirtschaftsrecht,1
4025290-5,Hochwasserschutz,1
4057952-9,Strategie,1
4246534-5,Produktpiraterie,1
4062911-9,Verkehrsbetrieb,1
4006197-8,Betriebsplanung,1
4205358-4,Korrektur,1
4016397-0,Familie,1
4121353-1,Geschlechtliche Arbeitsteilung,1
4152239-4,Energiewandler,1
4393808-5,Gasgewinnung,1
4146567-2,Brenngas,1
4190799-1,Zielverfolgung,1
4349128-5,Marktbearbeitung,1
4192516-6,Datenmodell,1
4485489-4,Geregelter Katalysator,1
4505517-8,Support-Vektor-Maschine,1
4151249-2,Eindeutigkeit,1
4059501-8,Terminologie,1
4054498-9,Semiotik,1
4131473-6,Beschreibungssprache,1
4123217-3,Formalisierung,1
4017848-1,Formale Sprache,1
4117391-0,Vogelflug,1
4276690-4,Marsmond,1
4167286-0,Leistungshalbleiter,1
4176348-8,Pulswechselrichter,1
1058199706,Rundstrecke,1
4027105-5,Input-Output-Analyse,1
4295389-3,Teilautomation,1
4164480-3,Kognitives Schema,1
4391852-9,Benutzerorientierung,1
1054613230,Haptische Feedback-Technologie,1
4018967-3,Fuß,1
4135136-8,Produktlebenszyklus,1
4123423-6,Industriebetriebslehre,1
4688372-1,Semantic Web,1
4691234-4,Web Services,1
4129377-0,Wissenschaftsforschung,1
4115366-2,Neubaugebiet,1
4123732-8,Medienwirkungsforschung,1
4117714-9,Zielgruppe,1
4128080-5,Erweiterung,1
4061963-1,Unternehmen,1
4246578-3,Leittechnik,1
4472913-3,Mantelstromtriebwerk,1
7673977-6,Unbemanntes Unterwasserfahrzeug,1
4061643-5,Umweltrecht,1
4215797-3,Steckverbinder,1
4192147-1,Stoffeigenschaft,1
7658941-9,Partikel-Schwarm-Optimierung,1
4060546-2,Trabantenstadt,1
4208883-5,Positionierantrieb,1
4251278-5,Technischer Fehler,1
4160952-9,Hydroventil,1
4181069-7,Servoventil,1
4128946-8,Arbeitsfeld,1
4071034-8,Evaluation,1
7734231-8,ETCS,1
4267736-1,Grundrechtsschutz,1
4140250-9,Informationelles Selbstbestimmungsrecht,1
4183594-3,Straßentunnel,1
4654439-2,Feststoffraketentriebwerk,1
4731627-5,Schubregelung,1
7620632-4,Tiefgang,1
4290364-6,Trimmen,1
4194779-4,Ellipse,1
4176653-2,Quaternion,1
4136206-8,Schifffahrtskanal,1
4131028-7,Mikrostruktur,1
4139977-8,Signaltechnik,1
4157542-8,Gleichstromnetz,1
4699419-1,Traffic Engineering,1
